time	m_length	m_force	sc_extension	sc_force	hs_1_pCa	hs_1_length	hs_1_command_length	hs_1_slack_length	hs_1_a_length	hs_1_m_length	hs_1_force	hs_1_titin_force	hs_1_viscous_force	hs_1_extracellular_force	hs_1_inter_hs_titin_force_effect	hs_1_a_pop_1	hs_1_a_pop_2	hs_1_m_pop_1	hs_1_m_pop_2	hs_1_m_pop_3	hs_1_m_pop_4	hs_1_c_pop_1	hs_1_c_pop_2	hs_1_c_pop_3
0.019	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.516975	0.483025	0	0	1	0	0
0.02	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.510802	0.489198	0	0	1	0	0
0.021	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.490741	0.509259	0	0	1	0	0
0.022	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.49537	0.50463	0	0	1	0	0
0.023	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.49537	0.50463	0	0	1	0	0
0.024	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.469136	0.530864	0	0	1	0	0
0.025	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.473765	0.526235	0	0	1	0	0
0.026	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.481481	0.518519	0	0	1	0	0
0.027	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.479938	0.520062	0	0	1	0	0
0.028	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.493827	0.506173	0	0	1	0	0
0.029	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.512346	0.487654	0	0	1	0	0
0.03	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.516975	0.483025	0	0	1	0	0
0.031	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.533951	0.466049	0	0	1	0	0
0.032	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.540123	0.459877	0	0	1	0	0
0.033	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.521605	0.478395	0	0	1	0	0
0.034	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.520062	0.479938	0	0	1	0	0
0.035	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.501543	0.498457	0	0	1	0	0
0.036	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.483025	0.516975	0	0	1	0	0
0.037	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.462963	0.537037	0	0	1	0	0
0.038	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.490741	0.509259	0	0	1	0	0
0.039	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.484568	0.515432	0	0	1	0	0
0.04	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.479938	0.520062	0	0	1	0	0
0.041	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.493827	0.506173	0	0	1	0	0
0.042	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.493827	0.506173	0	0	1	0	0
0.043	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.507716	0.492284	0	0	1	0	0
0.044	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.521605	0.478395	0	0	1	0	0
0.045	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.50463	0.49537	0	0	1	0	0
0.046	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.523148	0.476852	0	0	1	0	0
0.047	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.503086	0.496914	0	0	1	0	0
0.048	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.512346	0.487654	0	0	1	0	0
0.049	1100.000	4421.28	0.0442128	4421.28	9	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.50463	0.49537	0	0	1	0	0
0.05	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	0.99537	0.00462963	0.498457	0.501543	0	0	1	0	0
0.051	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	0.993056	0.00694444	0.498457	0.501543	0	0	1	0	0
0.052	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.5	0.5	0	0	1	0	0
0.053	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	0.997685	0.00231481	0.5	0.5	0	0	1	0	0
0.054	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.489198	0.510802	0	0	1	0	0
0.055	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	1	0	0.483025	0.516975	0	0	1	0	0
0.056	1100.000	4290.76	0.0429076	4290.76	6.5	1099.96	1100	-nan(ind)	1015.89	809.116	4290.76	2.17266e-11	0.013052	0	0	0.993056	0.00694444	0.489198	0.510031	0.000771605	0	1	0	0
0.057	1100.000	4410.24	0.0441024	4410.24	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4410.24	2.17262e-11	-0.0119484	0	0	0.993056	0.00694444	0.496914	0.501543	0.000771605	0.000771605	1	0	0
0.058	1100.000	4466.29	0.0446629	4466.29	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4466.29	2.17262e-11	-0.00560492	0	0	0.990741	0.00925926	0.520062	0.476852	0.00231481	0.000771605	1	0	0
0.059	1100.000	4541.32	0.0454132	4541.32	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4541.32	2.17258e-11	-0.00750298	0	0	0.99537	0.00462963	0.498457	0.498457	0.00231481	0.000771605	1	0	0
0.06	1100.000	4541.42	0.0454142	4541.42	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4541.42	2.17258e-11	-9.98687e-06	0	0	0.99537	0.00462963	0.507716	0.489198	0.00231481	0.000771605	1	0	0
0.061	1100.000	4914.06	0.0491406	4914.06	6.5	1099.95	1100	-nan(ind)	1015.91	809.122	4914.06	2.17246e-11	-0.0372638	0	0	0.99537	0.00462963	0.521605	0.47608	0.000771605	0.00154321	1	0	0
0.062	1100.000	4671.66	0.0467166	4671.66	6.5	1099.95	1100	-nan(ind)	1015.91	809.12	4671.66	2.17254e-11	0.0242397	0	0	0.990741	0.00925926	0.507716	0.489969	0.00154321	0.000771605	1	0	0
0.063	1100.000	4671.67	0.0467167	4671.67	6.5	1099.95	1100	-nan(ind)	1015.91	809.12	4671.67	2.17254e-11	-3.896e-07	0	0	0.99537	0.00462963	0.486111	0.511574	0.00154321	0.000771605	1	0	0
0.064	1100.000	4540.85	0.0454085	4540.85	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4540.85	2.17258e-11	0.0130822	0	0	0.997685	0.00231481	0.492284	0.506944	0	0.000771605	1	0	0
0.065	1100.000	4540.8	0.045408	4540.8	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4540.8	2.17258e-11	4.9065e-06	0	0	0.997685	0.00231481	0.473765	0.525463	0	0.000771605	1	0	0
0.066	1100.000	4540.8	0.045408	4540.8	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4540.8	2.17258e-11	-6.10203e-08	0	0	0.993056	0.00694444	0.473765	0.525463	0	0.000771605	1	0	0
0.067	1100.000	4540.8	0.045408	4540.8	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4540.8	2.17258e-11	1.00044e-09	0	0	0.990741	0.00925926	0.466049	0.533179	0	0.000771605	1	0	0
0.068	1100.000	4540.8	0.045408	4540.8	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4540.8	2.17258e-11	0	0	0	0.997685	0.00231481	0.476852	0.522377	0	0.000771605	1	0	0
0.069	1100.000	4290.74	0.0429074	4290.74	6.5	1099.96	1100	-nan(ind)	1015.89	809.116	4290.74	2.17266e-11	0.0250062	0	0	0.993056	0.00694444	0.462963	0.536265	0.000771605	0	1	0	0
0.07	1100.000	4290.71	0.0429071	4290.71	6.5	1099.96	1100	-nan(ind)	1015.89	809.116	4290.71	2.17266e-11	2.38936e-06	0	0	0.99537	0.00462963	0.490741	0.508488	0.000771605	0	1	0	0
0.071	1100.000	4421.27	0.0442127	4421.27	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.27	2.17262e-11	-0.0130555	0	0	0.99537	0.00462963	0.487654	0.512346	0	0	1	0	0
0.072	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-1.31209e-06	0	0	1	0	0.490741	0.509259	0	0	1	0	0
0.073	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	1.86446e-10	0	0	0.997685	0.00231481	0.493827	0.506173	0	0	1	0	0
0.074	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-1.59162e-11	0	0	1	0	0.478395	0.521605	0	0	1	0	0
0.075	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	0.997685	0.00231481	0.506173	0.493827	0	0	1	0	0
0.076	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-5.22959e-11	0	0	0.99537	0.00462963	0.513889	0.486111	0	0	1	0	0
0.077	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	0.997685	0.00231481	0.527778	0.472222	0	0	1	0	0
0.078	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-4.54747e-11	0	0	0.997685	0.00231481	0.54784	0.45216	0	0	1	0	0
0.079	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	0	0	0	0.993056	0.00694444	0.550926	0.449074	0	0	1	0	0
0.08	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-4.77485e-11	0	0	0.99537	0.00462963	0.506173	0.493827	0	0	1	0	0
0.081	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	4.77485e-11	0	0	0.997685	0.00231481	0.507716	0.492284	0	0	1	0	0
0.082	1100.000	4514.42	0.0451442	4514.42	6.5	1099.95	1100	-nan(ind)	1015.9	809.119	4514.42	2.17258e-11	-0.00931439	0	0	0.99537	0.00462963	0.510802	0.488426	0.000771605	0	1	0	0
0.083	1100.000	4514.45	0.0451445	4514.45	6.5	1099.95	1100	-nan(ind)	1015.9	809.119	4514.45	2.17258e-11	-2.9007e-06	0	0	0.99537	0.00462963	0.49537	0.503858	0.000771605	0	1	0	0
0.084	1100.000	4421.29	0.0442129	4421.29	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.29	2.17262e-11	0.00931635	0	0	0.99537	0.00462963	0.487654	0.512346	0	0	1	0	0
0.085	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	9.37596e-07	0	0	1	0	0.486111	0.513889	0	0	1	0	0
0.086	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-1.50067e-10	0	0	0.997685	0.00231481	0.487654	0.512346	0	0	1	0	0
0.087	1100.000	4585.2	0.045852	4585.2	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4585.2	2.17258e-11	-0.0163923	0	0	0.997685	0.00231481	0.506173	0.493056	0.000771605	0	1	0	0
0.088	1100.000	4421.3	0.044213	4421.3	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.3	2.17262e-11	0.0163907	0	0	0.997685	0.00231481	0.507716	0.492284	0	0	1	0	0
0.089	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	1.646e-06	0	0	0.997685	0.00231481	0.5	0.5	0	0	1	0	0
0.09	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-2.54659e-10	0	0	0.99537	0.00462963	0.493827	0.506173	0	0	1	0	0
0.091	1100.000	4421.28	0.0442128	4421.28	6.5	1099.96	1100	-nan(ind)	1015.9	809.117	4421.28	2.17262e-11	-5.45697e-11	0	0	0.99537	0.00462963	0.483025	0.516975	0	0	1	0	0
0.092	1100.000	4553.09	0.0455309	4553.09	6.5	1099.95	1100	-nan(ind)	1015.9	809.119	4553.09	2.17258e-11	-0.0131805	0	0	0.988426	0.0115741	0.484568	0.51466	0.000771605	0	1	0	0
0.093	1100.000	4561.52	0.0456152	4561.52	6.5	1099.95	1100	-nan(ind)	1015.9	809.12	4561.52	2.17256e-11	-0.000843268	0	0	0.997685	0.00231481	0.472222	0.526235	0.000771605	0.000771605	1	0	0
0.094	1100.000	4950.52	0.0495052	4950.52	6.5	1099.95	1100	-nan(ind)	1015.91	809.124	4950.52	2.17243e-11	-0.0389	0	0	0.993056	0.00694444	0.458333	0.53858	0.00231481	0.000771605	1	0	0
0.095	1100.000	4950.55	0.0495055	4950.55	6.5	1099.95	1100	-nan(ind)	1015.91	809.124	4950.55	2.17243e-11	-2.93897e-06	0	0	0.99537	0.00462963	0.442901	0.554012	0.00231481	0.000771605	1	0	0
0.096	1100.000	5011.21	0.0501121	5011.21	6.5	1099.95	1100	-nan(ind)	1015.91	809.126	5011.21	2.17241e-11	-0.00606678	0	0	0.986111	0.0138889	0.435185	0.5625	0.00154321	0.000771605	1	0	0
0.097	1100.000	4932.31	0.0493231	4932.31	6.5	1099.95	1100	-nan(ind)	1015.91	809.124	4932.31	2.17244e-11	0.00789075	0	0	0.986111	0.0138889	0.438272	0.55787	0.00308642	0.000771605	1	0	0
0.098	1100.000	4824.54	0.0482454	4824.54	6.5	1099.95	1100	-nan(ind)	1015.91	809.122	4824.54	2.17248e-11	0.0107765	0	0	0.988426	0.0115741	0.429012	0.56713	0.00308642	0.000771605	1	0	0
0.099	1100.000	4531.29	0.0453129	4531.29	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4531.29	2.17259e-11	0.0293257	0	0	0.986111	0.0138889	0.459877	0.537037	0.00231481	0.000771605	1	0	0
0.1	1100.000	4566.07	0.0456607	4566.07	6.5	1099.95	1100	-nan(ind)	1015.9	809.12	4566.07	2.17256e-11	-0.00347837	0	0	0.986111	0.0138889	0.459877	0.537809	0.000771605	0.00154321	1	0	0
0.101	1100.000	4613.17	0.0461317	4613.17	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4613.17	2.17254e-11	-0.0047103	0	0	0.990741	0.00925926	0.478395	0.518519	0.00154321	0.00154321	1	0	0
0.102	1100.000	4566.16	0.0456616	4566.16	6.5	1099.95	1100	-nan(ind)	1015.9	809.12	4566.16	2.17256e-11	0.00470131	0	0	0.988426	0.0115741	0.476852	0.520833	0.000771605	0.00154321	1	0	0
0.103	1100.000	4978.45	0.0497845	4978.45	6.5	1099.95	1100	-nan(ind)	1015.91	809.127	4978.45	2.1724e-11	-0.041229	0	0	0.983796	0.0162037	0.466049	0.530864	0.000771605	0.00231481	1	0	0
0.104	1100.000	4926.07	0.0492607	4926.07	6.5	1099.95	1100	-nan(ind)	1015.91	809.127	4926.07	2.1724e-11	0.0052383	0	0	0.981481	0.0185185	0.45216	0.54321	0.00231481	0.00231481	1	0	0
0.105	1100.000	4562.81	0.0456281	4562.81	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4562.81	2.17254e-11	0.0363255	0	0	0.979167	0.0208333	0.459877	0.535494	0.00308642	0.00154321	1	0	0
0.106	1100.000	4504.25	0.0450425	4504.25	6.5	1099.95	1100	-nan(ind)	1015.9	809.12	4504.25	2.17257e-11	0.0058561	0	0	0.981481	0.0185185	0.472222	0.522377	0.00385802	0.00154321	1	0	0
0.107	1100.000	4615.05	0.0461505	4615.05	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4615.05	2.17254e-11	-0.0110797	0	0	0.979167	0.0208333	0.479938	0.515432	0.00308642	0.00154321	1	0	0
0.108	1100.000	4507.74	0.0450774	4507.74	6.5	1099.95	1100	-nan(ind)	1015.9	809.118	4507.74	2.17259e-11	0.0107312	0	0	0.990741	0.00925926	0.473765	0.523148	0.00154321	0.00154321	1	0	0
0.109	1100.000	4696.25	0.0469625	4696.25	6.5	1099.95	1100	-nan(ind)	1015.9	809.123	4696.25	2.1725e-11	-0.0188515	0	0	0.993056	0.00694444	0.470679	0.525463	0.00231481	0.00154321	1	0	0
0.11	1100.000	4401.04	0.0440104	4401.04	6.5	1099.96	1100	-nan(ind)	1015.9	809.115	4401.04	2.17265e-11	0.0295215	0	0	0.990741	0.00925926	0.486111	0.510802	0.00231481	0.000771605	1	0	0
0.111	1100.000	4702.54	0.0470254	4702.54	6.5	1099.95	1100	-nan(ind)	1015.91	809.122	4702.54	2.17251e-11	-0.0301503	0	0	0.983796	0.0162037	0.486111	0.510802	0.00231481	0.000771605	1	0	0
0.112	1100.000	4555.63	0.0455563	4555.63	6.5	1099.95	1100	-nan(ind)	1015.9	809.119	4555.63	2.17257e-11	0.0146911	0	0	0.990741	0.00925926	0.487654	0.509259	0.00231481	0.000771605	1	0	0
0.113	1100.000	4555.42	0.0455542	4555.42	6.5	1099.95	1100	-nan(ind)	1015.9	809.119	4555.42	2.17257e-11	2.10984e-05	0	0	0.986111	0.0138889	0.503086	0.493827	0.00231481	0.000771605	1	0	0
0.114	1100.000	4704.5	0.047045	4704.5	6.5	1099.95	1100	-nan(ind)	1015.9	809.122	4704.5	2.1725e-11	-0.0149084	0	0	0.990741	0.00925926	0.486111	0.512346	0.000771605	0.000771605	1	0	0
0.115	1100.000	4382.15	0.0438215	4382.15	6.5	1099.96	1100	-nan(ind)	1015.9	809.116	4382.15	2.17264e-11	0.0322349	0	0	0.990741	0.00925926	0.475309	0.520833	0.00308642	0.000771605	1	0	0
0.116	1100.000	4612.17	0.0461217	4612.17	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4612.17	2.17254e-11	-0.0230014	0	0	0.986111	0.0138889	0.470679	0.526235	0.00231481	0.000771605	1	0	0
0.117	1100.000	4612.17	0.0461217	4612.17	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4612.17	2.17254e-11	-6.22372e-07	0	0	0.990741	0.00925926	0.46142	0.535494	0.00231481	0.000771605	1	0	0
0.118	1100.000	4612.17	0.0461217	4612.17	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4612.17	2.17254e-11	-7.78982e-08	0	0	0.993056	0.00694444	0.483025	0.513889	0.00231481	0.000771605	1	0	0
0.119	1100.000	4670.37	0.0467037	4670.37	6.5	1099.95	1100	-nan(ind)	1015.9	809.122	4670.37	2.17251e-11	-0.00581992	0	0	0.993056	0.00694444	0.478395	0.51929	0.00154321	0.000771605	1	0	0
0.12	1100.000	4567.15	0.0456715	4567.15	6.5	1099.95	1100	-nan(ind)	1015.9	809.119	4567.15	2.17257e-11	0.0103222	0	0	0.986111	0.0138889	0.475309	0.521605	0.00231481	0.000771605	1	0	0
0.121	1100.000	4596.52	0.0459652	4596.52	6.5	1099.95	1100	-nan(ind)	1015.9	809.12	4596.52	2.17256e-11	-0.00293676	0	0	0.988426	0.0115741	0.492284	0.503086	0.00385802	0.000771605	1	0	0
0.122	1100.000	4654.94	0.0465494	4654.94	6.5	1099.95	1100	-nan(ind)	1015.9	809.121	4654.94	2.17253e-11	-0.00584219	0	0	0.986111	0.0138889	0.489198	0.506944	0.00308642	0.000771605	1	0	0
0.123	1100.000	4818	0.04818	4818	6.5	1099.95	1100	-nan(ind)	1015.91	809.126	4818	2.17244e-11	-0.0163065	0	0	0.988426	0.0115741	0.475309	0.521605	0.00154321	0.00154321	1	0	0
0.124	1100.000	5062.75	0.0506275	5062.75	6.5	1099.95	1100	-nan(ind)	1015.91	809.13	5062.75	2.17234e-11	-0.0244749	0	0	0.986111	0.0138889	0.45216	0.544753	0.000771605	0.00231481	1	0	0
0.125	1100.000	5261.59	0.0526159	5261.59	6.5	1099.95	1100	-nan(ind)	1015.92	809.133	5261.59	2.17226e-11	-0.0198836	0	0	0.988426	0.0115741	0.466049	0.530093	0.00154321	0.00231481	1	0	0
0.126	1100.000	5199.7	0.051997	5199.7	6.5	1099.95	1100	-nan(ind)	1015.92	809.132	5199.7	2.17229e-11	0.00618909	0	0	0.988426	0.0115741	0.46142	0.533951	0.00231481	0.00231481	1	0	0
0.127	1100.000	5199.5	0.051995	5199.5	6.5	1099.95	1100	-nan(ind)	1015.92	809.132	5199.5	2.17229e-11	1.98693e-05	0	0	0.986111	0.0138889	0.469136	0.526235	0.00231481	0.00231481	1	0	0
